id;name;suhu;kelembaban;cahaya;keran;date
1887;syarif;27;93;01.56;0;21/07/20 11.21
1888;syarif;27;93;01.46;0;21/07/20 11.21
1889;syarif;27;93;01.41;0;21/07/20 11.22
1890;syarif;27;93;01.41;0;21/07/20 11.22
1891;syarif;27;93;01.46;0;21/07/20 11.22
1892;syarif;27;93;01.41;0;21/07/20 11.22
1893;syarif;27;93;01.03;0;21/07/20 11.22
1894;syarif;27;93;01.41;0;21/07/20 11.22
1895;syarif;27;93;01.51;0;21/07/20 11.22
1896;syarif;27;93;01.41;0;21/07/20 11.23
1897;syarif;27;93;01.46;0;21/07/20 11.23
1898;syarif;27;93;01.46;0;21/07/20 11.23
1899;syarif;27;93;01.35;0;21/07/20 11.23
1900;syarif;27;93;01.41;0;21/07/20 11.23
1901;syarif;27;93;01.56;0;21/07/20 11.23
1902;syarif;27;93;01.41;0;21/07/20 11.23
1903;syarif;27;93;01.46;0;21/07/20 11.23
1904;syarif;27;93;01.35;0;21/07/20 11.24
1905;syarif;27;93;01.41;0;21/07/20 11.24
1906;syarif;27;93;01.35;0;21/07/20 11.24
1907;syarif;27;94;01.41;0;21/07/20 11.24
1908;syarif;27;94;01.51;0;21/07/20 11.24
1909;syarif;27;94;01.35;0;21/07/20 11.24
1910;syarif;27;94;01.46;0;21/07/20 11.24
1911;syarif;27;94;01.56;0;21/07/20 11.25
1912;syarif;27;94;01.46;0;21/07/20 11.25
1913;syarif;27;95;01.03;0;21/07/20 11.25
1914;syarif;27;95;01.46;0;21/07/20 11.25
1915;syarif;27;95;01.25;0;21/07/20 11.25
1916;syarif;27;95;01.41;0;21/07/20 11.25
1917;syarif;27;95;01.35;0;21/07/20 11.25
1918;syarif;27;95;01.35;0;21/07/20 11.26
1919;syarif;27;95;01.41;0;21/07/20 11.26
1920;syarif;27;95;01.35;0;21/07/20 11.26
1921;syarif;27;95;01.03;0;21/07/20 11.26
1922;syarif;27;95;01.25;0;21/07/20 11.26
1923;syarif;27;95;01.03;0;21/07/20 11.26
1924;syarif;27;95;01.02;0;21/07/20 11.26
1925;syarif;27;95;01.03;0;21/07/20 11.27
1926;syarif;27;95;01.41;0;21/07/20 11.27
1927;syarif;27;95;01.35;0;21/07/20 11.27
1928;syarif;27;95;01.46;0;21/07/20 11.27
1929;syarif;27;95;01.41;0;21/07/20 11.27
1930;syarif;27;95;01.35;0;21/07/20 11.27
1931;syarif;27;95;01.03;0;21/07/20 11.27
1932;syarif;27;95;01.03;0;21/07/20 11.28
1933;syarif;27;95;01.41;0;21/07/20 11.28
1934;syarif;27;95;01.46;0;21/07/20 11.28
1935;syarif;27;95;01.25;0;21/07/20 11.28
1936;syarif;27;95;01.41;0;21/07/20 11.28
1937;syarif;27;95;01.35;0;21/07/20 11.28
1938;syarif;27;95;01.35;0;21/07/20 11.28
1939;syarif;27;95;01.41;0;21/07/20 11.29
1940;syarif;27;95;01.46;0;21/07/20 11.29
1941;syarif;27;95;01.41;0;21/07/20 11.29
1942;syarif;27;95;01.51;0;21/07/20 11.29
1943;syarif;27;95;01.41;0;21/07/20 11.29
1944;syarif;27;95;01.03;0;21/07/20 11.29
1945;syarif;27;95;01.41;0;21/07/20 11.29
1946;syarif;27;95;01.25;0;21/07/20 11.30
1947;syarif;27;95;01.03;0;21/07/20 11.30
1948;syarif;27;95;01.41;0;21/07/20 11.30
1949;syarif;27;95;01.03;0;21/07/20 11.30
1950;syarif;27;95;01.41;0;21/07/20 11.30
1951;syarif;27;95;01.25;0;21/07/20 11.30
1952;syarif;27;95;01.35;0;21/07/20 11.30
1953;syarif;27;95;01.03;0;21/07/20 11.30
1954;syarif;27;95;01.35;0;21/07/20 11.31
1955;syarif;27;95;01.41;0;21/07/20 11.31
1956;syarif;27;95;01.25;0;21/07/20 11.31
1957;syarif;27;95;01.35;0;21/07/20 11.31
1958;syarif;27;95;01.03;0;21/07/20 11.31
1959;syarif;27;95;01.03;0;21/07/20 11.31
1960;syarif;27;95;01.02;0;21/07/20 11.31
1961;syarif;27;95;01.03;0;21/07/20 11.32
1962;syarif;27;95;01.03;0;21/07/20 11.32
1963;syarif;27;95;01.41;0;21/07/20 11.32
1964;syarif;27;95;01.41;0;21/07/20 11.32
1965;syarif;27;95;01.03;0;21/07/20 11.32
1966;syarif;27;95;01.03;0;21/07/20 11.32
1967;syarif;27;95;01.25;0;21/07/20 11.32
1968;syarif;27;95;01.03;0;21/07/20 11.33
1969;syarif;27;95;01.03;0;21/07/20 11.33
1970;syarif;27;95;01.01;0;21/07/20 11.33
1971;syarif;27;95;01.35;0;21/07/20 11.33
1972;syarif;27;95;01.35;0;21/07/20 11.33
1973;syarif;27;95;01.03;0;21/07/20 11.33
1974;syarif;27;95;01.25;0;21/07/20 11.33
1975;syarif;27;95;01.03;0;21/07/20 11.34
1976;syarif;27;95;01.35;0;21/07/20 11.34
1977;syarif;27;95;01.02;0;21/07/20 11.34
1978;syarif;27;95;01.03;0;21/07/20 11.34
1979;syarif;27;95;01.35;0;21/07/20 11.34
1980;syarif;27;95;01.25;0;21/07/20 11.34
1981;syarif;27;95;01.03;0;21/07/20 11.35
1982;syarif;27;95;01.35;0;21/07/20 11.35
1983;syarif;27;95;01.35;0;21/07/20 11.35
1984;syarif;27;95;01.25;0;21/07/20 11.35
1985;syarif;27;95;01.03;0;21/07/20 11.35
1986;syarif;27;95;01.25;0;21/07/20 11.35
1987;syarif;27;95;01.25;0;21/07/20 11.35
1988;syarif;27;95;01.01;0;21/07/20 11.36
1989;syarif;27;95;01.25;0;21/07/20 11.36
1990;syarif;27;95;01.03;0;21/07/20 11.36
1991;syarif;27;95;01.03;0;21/07/20 11.36
1992;syarif;27;95;01.25;0;21/07/20 11.36
1993;syarif;27;95;01.25;0;21/07/20 11.36
1994;syarif;27;95;01.25;0;21/07/20 11.36
1995;syarif;27;95;01.03;0;21/07/20 11.37
1996;syarif;27;95;01.03;0;21/07/20 11.37
1997;syarif;27;95;01.25;0;21/07/20 11.37
1998;syarif;27;95;01.25;0;21/07/20 11.37
1999;syarif;27;95;01.25;0;21/07/20 11.37
2000;syarif;27;95;01.03;0;21/07/20 11.37
2001;syarif;27;95;01.03;0;21/07/20 11.37
2002;syarif;27;95;01.41;0;21/07/20 11.37
2003;syarif;27;95;01.25;0;21/07/20 11.38
2004;syarif;27;95;01.25;0;21/07/20 11.38
2005;syarif;27;95;01.03;0;21/07/20 11.38
2006;syarif;27;95;01.25;0;21/07/20 11.38
2007;syarif;27;95;01.41;0;21/07/20 11.38
2008;syarif;27;95;01.01;0;21/07/20 11.38
2009;syarif;27;95;01.03;0;21/07/20 11.38
2010;syarif;27;95;01.25;0;21/07/20 11.39
2011;syarif;27;95;01.03;0;21/07/20 11.39
2012;syarif;27;95;01.25;0;21/07/20 11.39
2013;syarif;27;95;01.25;0;21/07/20 11.39
2014;syarif;27;95;01.03;0;21/07/20 11.39
2015;syarif;27;95;01.03;0;21/07/20 11.39
2016;syarif;27;95;01.03;0;21/07/20 11.39
2017;syarif;27;95;01.25;0;21/07/20 11.40
2018;syarif;27;95;01.25;0;21/07/20 11.40
2019;syarif;27;95;01.03;0;21/07/20 11.40
2020;syarif;27;95;01.03;0;21/07/20 11.40
2021;syarif;27;95;01.03;0;21/07/20 11.40
2022;syarif;27;95;01.25;0;21/07/20 11.40
2023;syarif;27;95;01.03;0;21/07/20 11.40
2024;syarif;27;95;01.03;0;21/07/20 11.41
2025;syarif;27;95;01.25;0;21/07/20 11.41
2026;syarif;27;95;01.41;0;21/07/20 11.41
2027;syarif;27;95;01.41;0;21/07/20 11.41
2028;syarif;27;95;01.03;0;21/07/20 11.41
2029;syarif;27;95;01.35;0;21/07/20 11.41
2030;syarif;27;95;01.02;0;21/07/20 11.41
2031;syarif;27;95;01.35;0;21/07/20 11.42
2032;syarif;27;95;01.25;0;21/07/20 11.42
2033;syarif;27;95;01.25;0;21/07/20 11.42
2034;syarif;27;95;01.03;0;21/07/20 11.42
2035;syarif;27;95;01.03;0;21/07/20 11.42
2036;syarif;27;95;01.25;0;21/07/20 11.42
2037;syarif;27;95;01.25;0;21/07/20 11.42
2038;syarif;27;95;01.25;0;21/07/20 11.43
2039;syarif;27;95;01.03;0;21/07/20 11.43
2040;syarif;27;95;01.35;0;21/07/20 11.43
2041;syarif;27;95;01.03;0;21/07/20 11.43
2042;syarif;27;95;01.03;0;21/07/20 11.43
2043;syarif;27;95;01.03;0;21/07/20 11.43
2044;syarif;27;95;01.41;0;21/07/20 11.43
2045;syarif;27;95;01.35;0;21/07/20 11.43
2046;syarif;27;95;01.02;0;21/07/20 11.44
2047;syarif;27;95;01.01;0;21/07/20 11.44
2048;syarif;27;95;01.01;0;21/07/20 11.44
2049;syarif;27;95;01.02;0;21/07/20 11.44
2050;syarif;27;95;1;0;21/07/20 11.44
